,Department,Course,Section,Instructor,Time
389,FSN,P204,04,"Kravets, Robert R.",M 03:10 PM - 06:00 PM
445,FSN,P310,01,"Kohlen, Corinne Rose",MW 08:10 AM - 10:00 AM
446,FSN,P315,01,"Kohlen, Corinne Rose",TR 09:10 AM - 11:00 AM
435,FSN,S541,01,"Fosselius, Kathryn Dorothy",MTWRF 08:00 AM - 05:00 PM
1963,GEOG,150,01,"Pompeii, Brian J.",TR 09:10 AM - 11:00 AM
1918,GEOG,150,02,"Funston-Timms, Benjamin F.",TR 12:10 PM - 02:00 PM
1926,GEOG,308,01,"Keese, James R.",TR 06:10 PM - 08:00 PM
1927,GEOG,308,02,"Keese, James R.",TR 04:10 PM - 06:00 PM
1964,GEOG,318,01,"Pompeii, Brian J.",MW 08:10 AM - 09:00 AM
1965,GEOG,318,02,"Pompeii, Brian J.",MW 09:10 AM - 12:00 PM
1919,GEOG,328,01,"Funston-Timms, Benjamin F.",TR 04:40 PM - 06:00 PM
1920,GEOG,328,02,"Funston-Timms, Benjamin F.",W 12:10 PM - 02:00 PM
1933,GEOG,333,01,"Preston, William L.",TR 12:10 PM - 02:00 PM
1934,GEOG,333,02,"Preston, William L.",TR 04:10 PM - 06:00 PM
1928,GEOG,370,01,"Keese, James R.",MW 02:10 PM - 04:00 PM
1935,GEOG,461,03,"Preston, William L.",N/A N/A - N/A
1921,GEOG,461,04,"Funston-Timms, Benjamin F.",N/A N/A - N/A
1922,GEOG,462,04,"Funston-Timms, Benjamin F.",N/A N/A - N/A
1941,GEOG,465,01,"Rucas, Stacey",N/A N/A - N/A
4312,GEOL,102,01,"Jasbinsek, John Jeremy",MWF 08:10 AM - 09:00 AM
4313,GEOL,102,02,"Jasbinsek, John Jeremy",M 10:10 AM - 11:00 AM
4314,GEOL,102,03,"Jasbinsek, John Jeremy",M 11:10 AM - 12:00 PM
4315,GEOL,102,04,"Jasbinsek, John Jeremy",W 10:10 AM - 11:00 AM
4316,GEOL,102,05,"Jasbinsek, John Jeremy",W 11:10 AM - 12:00 PM
4319,GEOL,201,01,"Johnston, Scott",MWF 09:10 AM - 10:00 AM
4320,GEOL,201,02,"Johnston, Scott",MWF 11:10 AM - 12:00 PM
4280,GEOL,203,01,"Garcia, Antonio F.",TR 09:40 AM - 11:00 AM
4281,GEOL,203,02,"Garcia, Antonio F.",T 12:10 PM - 01:00 PM
4282,GEOL,203,03,"Garcia, Antonio F.",T 01:10 PM - 02:00 PM
4283,GEOL,241,01,"Garcia, Antonio F.",M 12:10 PM - 03:00 PM
4284,GEOL,241,02,"Garcia, Antonio F.",R 12:10 PM - 03:00 PM
4321,GEOL,310,01,"Johnston, Scott",TR 03:10 PM - 04:30 PM
4322,GEOL,310,02,"Johnston, Scott",W 12:10 PM - 03:00 PM
4323,GEOL,400,01,"Johnston, Scott",N/A N/A - N/A
4285,GEOL,401,01,"Garcia, Antonio F.",F 12:10 PM - 01:00 PM
4286,GEOL,401,02,"Garcia, Antonio F.",F 01:10 PM - 07:00 PM
2396,GER,102,01,"Anderson, Christian Sean",MTW 01:10 PM - 02:00 PM
2397,GER,102,02,"Anderson, Christian Sean",R 01:10 PM - 02:00 PM
2398,GER,102,03,"Anderson, Christian Sean",MTW 02:10 PM - 03:00 PM
2399,GER,102,04,"Anderson, Christian Sean",R 02:10 PM - 03:00 PM
2426,GER,202,01,"Browne, Angelica",TR 12:10 PM - 01:30 PM
2427,GER,202,02,"Browne, Angelica",TR 01:40 PM - 02:00 PM
2428,GER,302,01,"Browne, Angelica",TR 09:10 AM - 11:00 AM
2400,GER,P102,03,"Anderson, Christian Sean",MTW 02:10 PM - 03:00 PM
2401,GER,P102,04,"Anderson, Christian Sean",R 02:10 PM - 03:00 PM
2295,GRC,200,02,"Donegan, Lorraine D.",N/A N/A - N/A
2338,GRC,201,01,"Vees, Dina Mary",MW 02:10 PM - 03:00 PM
2351,GRC,201,02,"Farber, Jeffrey Jon",T 12:10 PM - 03:00 PM
2362,GRC,201,03,"Small, Lyndee Sing",F 08:10 AM - 11:00 AM
2363,GRC,201,04,"Small, Lyndee Sing",F 12:10 PM - 03:00 PM
2312,GRC,202,01,"Lawler, Brian P.",MW 09:10 AM - 10:00 AM
2313,GRC,202,02,"Lawler, Brian P.",M 03:10 PM - 06:00 PM
2314,GRC,202,03,"Lawler, Brian P.",T 12:10 PM - 03:00 PM
2368,GRC,204,80,"Speer, Douglas E.",N/A N/A - N/A
2321,GRC,211,02,"Rong, Xiaoying",W 09:10 AM - 12:00 PM
2322,GRC,211,03,"Rong, Xiaoying",W 12:10 PM - 03:00 PM
2323,GRC,211,04,"Rong, Xiaoying",W 03:10 PM - 06:00 PM
2324,GRC,211,70,"Rong, Xiaoying",TR 09:40 AM - 11:00 AM
2325,GRC,212,70,"Rong, Xiaoying",TR 09:40 AM - 11:00 AM
2296,GRC,218,01,"Donegan, Lorraine D.",WF 07:40 AM - 09:00 AM
2297,GRC,218,02,"Donegan, Lorraine D.",W 09:10 AM - 12:00 PM
2298,GRC,218,03,"Donegan, Lorraine D.",W 12:10 PM - 03:00 PM
2364,GRC,218,04,"Small, Lyndee Sing",W 03:10 PM - 06:00 PM
2305,GRC,316,01,"Keif, Malcolm G.",MW 10:10 AM - 11:00 AM
2306,GRC,316,02,"Keif, Malcolm G.",M 12:10 PM - 03:00 PM
2307,GRC,316,03,"Keif, Malcolm G.",W 12:10 PM - 03:00 PM
2308,GRC,316,04,"Keif, Malcolm G.",W 03:10 PM - 06:00 PM
2356,GRC,324,02,"Rivera, Gordon A.",M 06:10 PM - 09:00 PM
2369,GRC,324,03,"Speer, Douglas E.",T 06:10 PM - 09:00 PM
2357,GRC,324,04,"Rivera, Gordon A.",R 06:10 PM - 09:00 PM
2371,GRC,324,70,"Templeton, Donna Cherise",WF 12:10 PM - 01:00 PM
2372,GRC,325,70,"Templeton, Donna Cherise",WF 12:10 PM - 01:00 PM
2373,GRC,329,01,"Templeton, Donna Cherise",WF 11:10 AM - 12:00 PM
2374,GRC,329,02,"Templeton, Donna Cherise",T 06:10 PM - 09:00 PM
2375,GRC,329,03,"Templeton, Donna Cherise",W 08:10 AM - 11:00 AM
2376,GRC,329,04,"Templeton, Donna Cherise",F 08:10 AM - 11:00 AM
2315,GRC,331,01,"Lawler, Brian P.",TR 03:10 PM - 04:30 PM
2316,GRC,331,02,"Lawler, Brian P.",M 12:10 PM - 02:00 PM
2317,GRC,331,03,"Lawler, Brian P.",T 09:10 AM - 11:00 AM
2318,GRC,331,04,"Lawler, Brian P.",R 12:10 PM - 02:00 PM
2330,GRC,337,01,"Twomey, Colleen Larkin",WF 11:10 AM - 12:00 PM
2331,GRC,337,02,"Twomey, Colleen Larkin",F 08:10 AM - 11:00 AM
2332,GRC,337,03,"Twomey, Colleen Larkin",F 12:10 PM - 03:00 PM
2339,GRC,338,01,"Vees, Dina Mary",TR 01:40 PM - 03:00 PM
2340,GRC,338,02,"Vees, Dina Mary",T 03:10 PM - 06:00 PM
2341,GRC,338,03,"Vees, Dina Mary",W 08:10 AM - 11:00 AM
2377,GRC,338,04,"Johnson, Eric Reed",R 06:10 PM - 09:00 PM
2342,GRC,377,01,"Bradley, Ivan W.",MW 04:40 PM - 06:00 PM
2343,GRC,377,02,"Bradley, Ivan W.",M 06:10 PM - 09:00 PM
2344,GRC,377,03,"Bradley, Ivan W.",W 06:10 PM - 09:00 PM
2345,GRC,377,04,"Bradley, Ivan W.",T 06:10 PM - 09:00 PM
2346,GRC,377,05,"Elliott, April Dawn",TR 12:10 PM - 01:30 PM
2347,GRC,377,06,"Elliott, April Dawn",T 08:10 AM - 11:00 AM
2348,GRC,377,07,"Elliott, April Dawn",R 08:10 AM - 11:00 AM
2290,GRC,400,01,"Macro, Jr., Kenneth L.",N/A N/A - N/A
2319,GRC,400,04,"Lawler, Brian P.",N/A N/A - N/A
2302,GRC,400,08,"Farber, Charmaine Ann",N/A N/A - N/A
2333,GRC,400,09,"Twomey, Colleen Larkin",N/A N/A - N/A
2309,GRC,403,01,"Keif, Malcolm G.",TR 09:40 AM - 11:00 AM
2310,GRC,403,02,"Keif, Malcolm G.",T 12:10 PM - 03:00 PM
2311,GRC,403,03,"Keif, Malcolm G.",T 03:10 PM - 06:00 PM
2334,GRC,411,01,"Twomey, Colleen Larkin",TR 12:10 PM - 01:30 PM
2335,GRC,411,02,"Twomey, Colleen Larkin",W 12:10 PM - 02:00 PM
2336,GRC,411,03,"Twomey, Colleen Larkin",R 03:10 PM - 05:00 PM
2292,GRC,422,01,"Cooper, Kevin L.",MW 07:40 AM - 09:00 AM
2293,GRC,422,02,"Cooper, Kevin L.",M 09:10 AM - 12:00 PM
2294,GRC,422,03,"Cooper, Kevin L.",W 09:10 AM - 12:00 PM
2352,GRC,429,01,"Michael, John Warren",M 05:10 PM - 07:00 PM
2353,GRC,429,02,"Michael, John Warren",R 03:10 PM - 06:00 PM
2354,GRC,429,03,"Michael, John Warren",R 06:10 PM - 09:00 PM
2299,GRC,439,01,"Donegan, Lorraine D.",TR 07:40 AM - 09:00 AM
2300,GRC,439,02,"Donegan, Lorraine D.",R 12:10 PM - 03:00 PM
2301,GRC,439,03,"Donegan, Lorraine D.",F 09:10 AM - 12:00 PM
2360,GRC,451,02,"Schaffel, Robert Steven",F 12:10 PM - 03:00 PM
2359,GRC,452,01,"Romano, Frank",W 12:10 PM - 03:00 PM
2326,GRC,460,01,"Schlosser, Peter A.",M 12:10 PM - 01:00 PM
2327,GRC,460,02,"Schlosser, Peter A.",T 03:10 PM - 05:00 PM
2328,GRC,460,03,"Schlosser, Peter A.",W 03:10 PM - 05:00 PM
2320,GRC,461,06,"Lawler, Brian P.",N/A N/A - N/A
2337,GRC,461,07,"Twomey, Colleen Larkin",N/A N/A - N/A
2358,GRC,461,09,"Rivera, Gordon A.",N/A N/A - N/A
2365,GRC,461,10,"Small, Lyndee Sing",N/A N/A - N/A
2366,GRC,472,01,"Small, Lyndee Sing",T 06:10 PM - 08:00 PM
2367,GRC,473,01,"Small, Lyndee Sing",M 03:10 PM - 05:00 PM
2291,GRC,485,01,"Macro, Jr., Kenneth L.",N/A N/A - N/A
2329,GRC,485,04,"Twomey, Colleen Larkin",N/A N/A - N/A
2288,GRC,495,01,"Macro, Jr., Kenneth L.",N/A N/A - N/A
2289,GRC,500,02,"Macro, Jr., Kenneth L.",N/A N/A - N/A
2303,GRC,P316,01,"Keif, Malcolm G.",MW 10:10 AM - 11:00 AM
2304,GRC,P316,04,"Keif, Malcolm G.",W 03:10 PM - 06:00 PM
2355,GRC,P324,02,"Rivera, Gordon A.",M 06:10 PM - 09:00 PM
2370,GRC,P324,70,"Templeton, Donna Cherise",WF 12:10 PM - 01:00 PM
2361,GRC,P472,01,"Small, Lyndee Sing",T 06:10 PM - 08:00 PM
985,GSA,S539,01,"Mock, Rodney Patrick",N/A N/A - N/A
978,GSA,S543,01,"Hunt III, Herbert G.",MW 04:10 PM - 06:00 PM
971,GSA,S545,01,"Bordeman, Adam J.",MW 08:10 AM - 10:00 AM
990,GSA,S552,01,"Westermann, Kimberly D.",MW 02:10 PM - 04:00 PM
1203,GSB,500,01,"Khurana, Beena",N/A N/A - N/A
1051,GSB,523,01,"Sullivan, Dennis H.",MW 10:10 AM - 12:00 PM
1182,GSB,524,01,"Hess, Jeffrey S.",TR 02:10 PM - 04:00 PM
1154,GSB,531,01,"Bednarek, Ziemowit Konrad",TR 09:10 AM - 11:00 AM
1124,GSB,556,01,"York, Jonathan Lind",TR 12:10 PM - 02:00 PM
1078,GSB,595,01,"Shani, Abraham B.",MW 08:10 AM - 10:00 AM
1055,GSB,S503,01,"Coget, Jean-Francois Axel Hugues",F 10:10 AM - 02:00 PM
1062,GSB,S530,01,"Chen, Lei-da",MW 08:10 AM - 10:00 AM
1033,GSE,S512,01,"Fisher, Eric",TR 12:10 PM - 02:00 PM
1156,GSE,S522,01,"Durham, Garland Bennett",TR 04:10 PM - 06:00 PM
1037,GSE,S526,01,"Flores, Carlos Arturo",MW 02:10 PM - 04:00 PM
1028,GSE,S580,01,"Hamilton, Stephen F.",F 04:10 PM - 05:00 PM
1524,HIST,100,01,"Loberg, Molly J.",MW 06:10 PM - 07:00 PM
1572,HIST,110,01,"Linn, Jason",TR 09:10 AM - 11:00 AM
1525,HIST,111,01,"Loberg, Molly J.",MTWR 03:10 PM - 04:00 PM
1576,HIST,111,02,"Perry, Nathan William",TR 12:10 PM - 02:00 PM
1581,HIST,201,01,"Wilson, Jonathan D.",TR 07:10 AM - 09:00 AM
1559,HIST,202,06,"Carver, Michael M.",MW 02:10 PM - 04:00 PM
1566,HIST,202,10,"Hall, Roger H.",MW 04:10 PM - 06:00 PM
1539,HIST,202,11,"Orth, Joel J.",MTWR 12:10 PM - 01:00 PM
1540,HIST,202,12,"Orth, Joel J.",MTWR 02:10 PM - 03:00 PM
1563,HIST,202,13,"Domber, Gregory Frank",MW 02:10 PM - 04:00 PM
1564,HIST,202,14,"Domber, Gregory Frank",TR 07:10 AM - 09:00 AM
1551,HIST,206,01,"Bodemer, Margaret Suzanne Barnhill",MW 10:10 AM - 12:00 PM
1549,HIST,207,01,"Barnes, Timothy M.",MTWR 07:10 AM - 08:00 AM
1550,HIST,207,02,"Barnes, Timothy M.",MTWR 08:10 AM - 09:00 AM
1555,HIST,208,01,"Cairns, Kathleen A.",MW 02:10 PM - 04:00 PM
1521,HIST,210,01,"Hopper, Matthew S.",TR 02:10 PM - 04:00 PM
1573,HIST,210,02,"Linn, Jason",MW 10:10 AM - 12:00 PM
1565,HIST,213,01,"Domber, Gregory Frank",MW 10:10 AM - 12:00 PM
1568,HIST,214,01,"Jones, Cameron D.",TR 04:10 PM - 06:00 PM
1574,HIST,221,01,"Linn, Jason",MW 12:10 PM - 02:00 PM
1513,HIST,223,01,"Firpo, Christina E.",TR 12:10 PM - 02:00 PM
1537,HIST,223,03,"Onate-Madrazo, Andrea",TR 04:10 PM - 06:00 PM
1577,HIST,223,04,"Perry, Nathan William",TR 09:10 AM - 11:00 AM
1538,HIST,223,06,"Onate-Madrazo, Andrea",MW 10:10 AM - 12:00 PM
1529,HIST,303,01,"Morris, Andrew D.",TR 09:10 AM - 11:00 AM
1503,HIST,304,01,"Call, Lewis W.",TR 01:40 PM - 03:00 PM
1522,HIST,304,02,"Hopper, Matthew S.",TR 12:10 PM - 01:30 PM
1518,HIST,306,01,"Hiltpold, Paul J.",MW 12:10 PM - 02:00 PM
1519,HIST,306,02,"Hiltpold, Paul J.",MW 06:10 PM - 08:00 PM
1520,HIST,306,03,"Hiltpold, Paul J.",TR 12:10 PM - 02:00 PM
1569,HIST,308,01,"Jones, Cameron D.",TR 02:10 PM - 04:00 PM
1570,HIST,308,02,"Jones, Cameron D.",MW 02:10 PM - 04:00 PM
1545,HIST,317,80,"Trice, Thomas R.",N/A N/A - N/A
1552,HIST,319,01,"Bodemer, Margaret Suzanne Barnhill",TR 07:10 AM - 09:00 AM
1553,HIST,319,02,"Bodemer, Margaret Suzanne Barnhill",TR 12:10 PM - 02:00 PM
1508,HIST,322,01,"Bridger, Sarah",MW 12:10 PM - 02:00 PM
1509,HIST,322,02,"Bridger, Sarah",MW 04:10 PM - 06:00 PM
1560,HIST,336,01,"Carver, Michael M.",TR 04:10 PM - 06:00 PM
1561,HIST,336,02,"Carver, Michael M.",MW 10:10 AM - 12:00 PM
1542,HIST,339,01,"Reid, Anne M.",TR 04:40 PM - 06:00 PM
1578,HIST,350,01,"Perry, Nathan William",TR 07:10 AM - 09:00 AM
1530,HIST,416,01,"Morris, Andrew D.",TR 12:10 PM - 01:30 PM
1514,HIST,421,01,"Firpo, Christina E.",TR 02:10 PM - 04:00 PM
1541,HIST,425,01,"Orth, Joel J.",M 05:10 PM - 06:00 PM
1556,HIST,435,70,"Cairns, Kathleen A.",MW 04:40 PM - 06:00 PM
1504,HIST,460,01,"Call, Lewis W.",N/A N/A - N/A
1510,HIST,460,02,"Bridger, Sarah",N/A N/A - N/A
1526,HIST,460,03,"Loberg, Molly J.",N/A N/A - N/A
1531,HIST,460,04,"Morris, Andrew D.",N/A N/A - N/A
1515,HIST,460,05,"Firpo, Christina E.",N/A N/A - N/A
1543,HIST,460,06,"Reid, Anne M.",N/A N/A - N/A
1517,HIST,460,07,"Foroohar, Manzar",N/A N/A - N/A
1546,HIST,460,08,"Trice, Thomas R.",N/A N/A - N/A
1554,HIST,460,09,"Bodemer, Margaret Suzanne Barnhill",N/A N/A - N/A
1557,HIST,460,10,"Cairns, Kathleen A.",N/A N/A - N/A
1571,HIST,460,11,"Jones, Cameron D.",N/A N/A - N/A
1505,HIST,461,01,"Call, Lewis W.",N/A N/A - N/A
1511,HIST,461,02,"Bridger, Sarah",N/A N/A - N/A
1527,HIST,461,03,"Loberg, Molly J.",N/A N/A - N/A
1532,HIST,461,04,"Morris, Andrew D.",N/A N/A - N/A
1516,HIST,461,05,"Firpo, Christina E.",N/A N/A - N/A
1575,HIST,461,07,"Linn, Jason",N/A N/A - N/A
1562,HIST,461,08,"Carver, Michael M.",N/A N/A - N/A
1533,HIST,467,01,"Morris, Andrew D.",N/A N/A - N/A
1528,HIST,467,02,"Loberg, Molly J.",N/A N/A - N/A
1535,HIST,500,01,"Murphy, Kathleen S.",N/A N/A - N/A
1512,HIST,500,02,"Bridger, Sarah",N/A N/A - N/A
1534,HIST,500,03,"Morris, Andrew D.",N/A N/A - N/A
1523,HIST,504,01,"Hopper, Matthew S.",MW 06:10 PM - 08:00 PM
1544,HIST,508,01,"Reid, Anne M.",TR 06:10 PM - 08:00 PM
1536,HIST,512,01,"Murphy, Kathleen S.",N/A N/A - N/A
1548,HIST,599,02,"Trice, Thomas R.",N/A N/A - N/A
1582,HIST,P201,01,"Wilson, Jonathan D.",TR 07:10 AM - 09:00 AM
1567,HIST,P202,10,"Hall, Roger H.",MW 04:10 PM - 06:00 PM
2694,HNRC,199,01,"Fiegel, Gregg L.",N/A N/A - N/A
2695,HNRC,199,02,"Fiegel, Gregg L.",N/A N/A - N/A
2696,HNRC,199,03,"Fiegel, Gregg L.",N/A N/A - N/A
2697,HNRC,199,04,"Fiegel, Gregg L.",N/A N/A - N/A
2698,HNRC,199,05,"Fiegel, Gregg L.",N/A N/A - N/A
2699,HNRC,200,01,"Fiegel, Gregg L.",N/A N/A - N/A
2700,HNRC,400,01,"Fiegel, Gregg L.",N/A N/A - N/A
2701,HNRC,400,02,"Fiegel, Gregg L.",N/A N/A - N/A
2702,HNRC,400,03,"Fiegel, Gregg L.",N/A N/A - N/A
1999,HNRS,101,70,"Davis, Sheree Twisselman",TR 02:10 PM - 04:00 PM
2000,HNRS,101,71,"Davis, Sheree Twisselman",MW 10:10 AM - 12:00 PM
1376,HNRS,145,70,"Bates, Brian R.",MTRF 08:10 AM - 09:00 AM
1347,HNRS,149,70,"Milbourne, Chelsea Redeker",MW 12:10 PM - 02:00 PM
2703,HNRS,200,01,"Fiegel, Gregg L.",N/A N/A - N/A
2704,HNRS,200,02,"Fiegel, Gregg L.",N/A N/A - N/A
2581,HNRS,214,70,"Self, Brian P.",MWF 05:10 PM - 06:00 PM
1873,HNRS,230,71,"Miklowitz, Paul S.",TR 12:10 PM - 02:00 PM
4076,HNRS,241,70,"Brussel, Eric S.",MTRF 09:10 AM - 10:00 AM
4077,HNRS,241,71,"Brussel, Eric S.",MTRF 10:10 AM - 11:00 AM
1084,HNRS,270,01,"Daubert, Sara Jo",W 01:10 PM - 02:00 PM
2160,HNRS,299,01,"Freberg, Laura A.",T 11:10 AM - 12:00 PM
1214,HNRS,299,02,"Fiorenza, Giancarlo G.",N/A N/A - N/A
3114,IME,141,01,"Koch, Martin B.",M 12:10 PM - 03:00 PM
3115,IME,141,02,"Koch, Martin B.",M 03:10 PM - 06:00 PM
3116,IME,141,03,"Koch, Martin B.",T 12:10 PM - 03:00 PM
3117,IME,141,04,"Koch, Martin B.",T 03:10 PM - 06:00 PM
3118,IME,141,05,"Koch, Martin B.",W 12:10 PM - 03:00 PM
3119,IME,141,06,"Koch, Martin B.",W 03:10 PM - 06:00 PM
3103,IME,142,01,"Williams, Kevin Todd",F 01:10 PM - 02:00 PM
3104,IME,142,02,"Williams, Kevin Todd",R 08:10 AM - 11:00 AM
3105,IME,142,03,"Williams, Kevin Todd",R 12:10 PM - 03:00 PM
3106,IME,142,04,"Williams, Kevin Todd",F 09:10 AM - 12:00 PM
3107,IME,142,05,"Williams, Kevin Todd",M 06:10 PM - 09:00 PM
3108,IME,142,06,"Williams, Kevin Todd",T 08:10 AM - 11:00 AM
3109,IME,142,07,"Williams, Kevin Todd",R 03:10 PM - 06:00 PM
3110,IME,142,08,"Williams, Kevin Todd",W 06:10 PM - 09:00 PM
3083,IME,143,01,"Georgeou, Trian M.",F 09:10 AM - 10:00 AM
3086,IME,143,02,"Gibbs, David B.",M 08:10 AM - 11:00 AM
2677,IME,143,03,"Pulse, Eric Christopher",T 08:10 AM - 11:00 AM
2678,IME,143,04,"Pulse, Eric Christopher",R 08:10 AM - 11:00 AM
3090,IME,143,05,"Hamann, Kristan A.",T 03:10 PM - 06:00 PM
3079,IME,143,06,"Debernardi, Kyle Frank",T 06:10 PM - 09:00 PM
3084,IME,144,01,"Georgeou, Trian M.",F 02:10 PM - 04:00 PM
3036,IME,144,02,"Colvin, Kurt W.",MW 12:10 PM - 03:00 PM
3085,IME,144,03,"Georgeou, Trian M.",MW 03:10 PM - 06:00 PM
3091,IME,144,04,"Hamann, Kristan A.",MW 06:10 PM - 09:00 PM
3087,IME,144,05,"Gibbs, David B.",TR 12:10 PM - 03:00 PM
3031,IME,144,07,"Zimmerman, Jeffrey John",R 03:10 PM - 06:00 PM
3070,IME,156,01,"Carter, Robert V.",M 07:10 AM - 08:00 AM
3071,IME,156,02,"Carter, Robert V.",M 09:10 AM - 12:00 PM
3072,IME,156,03,"Carter, Robert V.",T 08:10 AM - 11:00 AM
3073,IME,156,04,"Carter, Robert V.",T 12:10 PM - 03:00 PM
3074,IME,156,05,"Carter, Robert V.",W 09:10 AM - 12:00 PM
3075,IME,156,06,"Carter, Robert V.",R 08:10 AM - 11:00 AM
3076,IME,156,07,"Carter, Robert V.",R 12:10 PM - 03:00 PM
3029,IME,156,08,"Fitzpatrick, Joseph James",W 03:10 PM - 06:00 PM
3020,IME,200,01,"Waldorf, Daniel J.",N/A N/A - N/A
3060,IME,223,01,"Callow, Virginia D.",TR 04:40 PM - 06:00 PM
3061,IME,223,02,"Callow, Virginia D.",R 08:10 AM - 11:00 AM
3059,IME,239,02,"Bangs, Karen R.",TR 04:40 PM - 06:00 PM
3945,IME,301,01,"Chance, Beth L.",MWF 10:10 AM - 11:00 AM
3113,IME,301,02,"Lynch, Austin Marshall",T 09:10 AM - 11:00 AM
3100,IME,303,01,"Tunc, Enar A.",MW 04:40 PM - 06:00 PM
3101,IME,303,02,"Tunc, Enar A.",W 12:10 PM - 03:00 PM
3077,IME,305,01,"Cheng, Nianpin",T 09:40 AM - 11:00 AM
3078,IME,305,02,"Cheng, Nianpin",W 09:10 AM - 11:00 AM
3054,IME,312,01,"Yang, Tao-Hsing",TR 03:10 PM - 04:30 PM
3055,IME,312,02,"Yang, Tao-Hsing",R 06:10 PM - 09:00 PM
3056,IME,314,05,"Yang, Tao-Hsing",MWF 09:10 AM - 10:00 AM
3057,IME,314,06,"Yang, Tao-Hsing",MWF 03:10 PM - 04:00 PM
3095,IME,314,07,"McFarland, Marshall L.",TR 08:10 AM - 09:30 AM
3062,IME,319,01,"Callow, Virginia D.",MWF 11:10 AM - 12:00 PM
3050,IME,326,01,"Wang, Xuan",TR 12:10 PM - 02:00 PM
3021,IME,330,01,"Waldorf, Daniel J.",TR 04:40 PM - 06:00 PM
3022,IME,330,02,"Waldorf, Daniel J.",F 09:10 AM - 12:00 PM
3080,IME,335,01,"Georgeou, Trian M.",MWF 12:10 PM - 01:00 PM
3081,IME,335,02,"Georgeou, Trian M.",W 09:10 AM - 12:00 PM
3034,IME,342,01,"Colvin, Kurt W.",TR 01:40 PM - 03:00 PM
3035,IME,342,02,"Colvin, Kurt W.",F 12:10 PM - 03:00 PM
118,IME,356,01,"Penvenne, John L.",MWF 03:10 PM - 04:00 PM
3120,IME,356,02,"Sweeney, Nick J.",M 09:10 AM - 12:00 PM
3023,IME,400,01,"Waldorf, Daniel J.",N/A N/A - N/A
3044,IME,410,01,"Pouraghabagher, A. Reza",TR 12:10 PM - 01:30 PM
3045,IME,410,02,"Pouraghabagher, A. Reza",M 12:10 PM - 03:00 PM
3046,IME,410,03,"Pouraghabagher, A. Reza",T 06:10 PM - 09:00 PM
3067,IME,417,01,"Carichner, Karla Yahr",TR 06:10 PM - 08:00 PM
3063,IME,418,03,"Callow, Virginia D.",MW 07:40 AM - 09:00 AM
3064,IME,418,04,"Callow, Virginia D.",T 08:10 AM - 11:00 AM
3098,IME,420,01,"Speece, Jill Elizabeth",MWF 09:10 AM - 10:00 AM
3111,IME,420,02,"Bender, Alisha Jade",M 03:10 PM - 06:00 PM
3065,IME,429,02,"Callow, Virginia D.",W 03:10 PM - 06:00 PM
3039,IME,430,01,"Pan, Jianbiao",MW 04:10 PM - 06:00 PM
3051,IME,432,01,"Wang, Xuan",MR 08:10 PM - 09:30 PM
3052,IME,432,02,"Wang, Xuan",W 06:10 PM - 09:00 PM
3024,IME,441,01,"Waldorf, Daniel J.",N/A N/A - N/A
3025,IME,442,01,"Waldorf, Daniel J.",N/A N/A - N/A
3102,IME,443,05,"Tunc, Enar A.",TR 08:10 AM - 09:30 AM
3112,IME,443,06,"Bender, Alisha Jade",W 12:10 PM - 03:00 PM
3037,IME,457,01,"Freed, Tali",F 03:10 PM - 05:00 PM
3038,IME,457,02,"Freed, Tali",WF 12:10 PM - 03:00 PM
3040,IME,458,01,"Pan, Jianbiao",TR 01:40 PM - 03:00 PM
3041,IME,458,02,"Pan, Jianbiao",M 12:10 PM - 03:00 PM
3026,IME,481,01,"Waldorf, Daniel J.",M 06:10 PM - 08:00 PM
3027,IME,482,01,"Waldorf, Daniel J.",M 06:10 PM - 08:00 PM
3028,IME,495,01,"Waldorf, Daniel J.",N/A N/A - N/A
3099,IME,510,01,"Speece, Jill Elizabeth",M 10:10 AM - 12:00 PM
3048,IME,544,01,"Schlemer, Lizabeth T.",TR 12:10 PM - 01:30 PM
3049,IME,544,02,"Schlemer, Lizabeth T.",F 09:10 AM - 11:00 AM
1133,IME,577,01,"Cortez, Marc L.",TR 04:10 PM - 06:00 PM
3042,IME,596,01,"Pan, Jianbiao",N/A N/A - N/A
3043,IME,599,10,"Pan, Jianbiao",N/A N/A - N/A
3047,IME,599,11,"Pouraghabagher, A. Reza",N/A N/A - N/A
3053,IME,599,18,"Wang, Xuan",N/A N/A - N/A
3082,IME,P144,01,"Georgeou, Trian M.",F 02:10 PM - 04:00 PM
3030,IME,P144,07,"Zimmerman, Jeffrey John",R 03:10 PM - 06:00 PM
3058,IME,P314,05,"Yang, Tao-Hsing",MWF 09:10 AM - 10:00 AM
2469,ISLA,123,01,"Lehr, Jane L.",MW 10:10 AM - 12:00 PM
2385,ISLA,303,01,"Moon, Charles Preston",TR 04:10 PM - 06:00 PM
2386,ISLA,303,02,"Moon, Charles Preston",TR 06:10 PM - 08:00 PM
2382,ISLA,310,01,"Hart, Marion Winrow",TR 07:10 AM - 09:00 AM
2383,ISLA,310,02,"Hart, Marion Winrow",MW 02:10 PM - 04:00 PM
2111,ISLA,310,04,"Pulitano, Elvira",TR 09:10 AM - 11:00 AM
2384,ISLA,310,05,"Hart, Marion Winrow",MW 08:10 AM - 10:00 AM
1547,ISLA,310,80,"Trice, Thomas R.",N/A N/A - N/A
